Time[ms]; Pressure [Pa]; Approx altitude [m]; Temperature [degC]; accX [m/s2]; accY [m/s2]; accZ [m/s2]; rotX [rad/s]; rotY [rad/s]; rotZ [rad/s]; magX [uT]; magY [uT]; magZ [uT]; roll [deg]; pitch [deg]; heading [deg]; tempMPU [degC]; delta pressure [Pa]; speed [m/s]; tempPitot [degC]; Satellites []; Date [yyyy-mm-dd]; Time [hh:mm:ss]; Latitude [deg]; Longitude [deg]; Relative X [m]; Relative Y [m]; Altitude [m]; Angle [deg]; Ch0; Ch1; Ch2; Ch3; Ch4; Ch5; Ch6; Ch7; Ch8; Ch9; 
501793; 100428; 74.12; 23.3; -1.326; 2.217; 10.705; -0.379; 0.160; 0.305; 48.112; 52.885; -10.640; 164.3; 9.7; 122.2; 26.1; 399.81; 25.77; 17.6; 12; 2025-05-13; 10:22:08; 51.936348; 4.192888; -269.882935; 66.193672; 102.1; 0.00; 1100.00; 1098.00; 643.00; 1085.00; 1600.00; 1599.00; 599.00; 601.00; 0.00; 0.00; 
501893; 100425; 74.41; 23.3; -2.490; 5.866; 13.277; -1.128; 0.126; 0.250; 48.112; 52.885; -10.640; 166.1; 10.0; 122.9; 26.2; 416.64; 26.31; 17.6; 12; 2025-05-13; 10:22:08; 51.936348; 4.192888; -269.882935; 66.193672; 102.1; 0.00; 1096.00; 1095.00; 644.00; 1086.00; 1597.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
501993; 100427; 74.22; 23.3; -0.010; 7.288; 12.726; -1.535; 0.212; 0.150; 48.112; 52.885; -10.640; 168.1; 9.8; 123.6; 26.1; 424.00; 26.54; 17.6; 12; 2025-05-13; 10:22:08; 51.936348; 4.192888; -269.882935; 66.193672; 102.1; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1600.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
502093; 100430; 74.01; 23.3; -0.555; 1.125; 6.429; -0.761; 0.186; 0.133; 48.112; 52.885; -10.640; 169.2; 9.7; 124.2; 26.1; 517.64; 29.32; 17.6; 12; 2025-05-13; 10:22:08; 51.936348; 4.192888; -269.882935; 66.193672; 102.1; 0.00; 1102.00; 1098.00; 643.00; 1085.00; 1598.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
502193; 100433; 73.70; 23.3; 0.249; 5.540; 9.805; -1.566; 0.143; 0.093; 48.112; 52.885; -10.640; 171.0; 9.4; 124.8; 26.1; 453.46; 27.45; 17.6; 12; 2025-05-13; 10:22:09; 51.936588; 4.192711; -282.008118; 93.169907; 102.1; 0.00; 1105.00; 1100.00; 635.00; 1085.00; 1597.00; 1595.00; 599.00; 599.00; 0.00; 0.00; 
502293; 100435; 73.58; 23.3; -2.423; 1.930; 8.086; -0.611; 0.103; 0.143; 48.112; 52.885; -10.640; 172.1; 9.9; 125.3; 26.1; 416.64; 26.31; 17.6; 12; 2025-05-13; 10:22:09; 51.936588; 4.192711; -282.008118; 93.169907; 101.3; 0.00; 1095.00; 1095.00; 643.00; 1085.00; 1599.00; 1598.00; 597.00; 601.00; 0.00; 0.00; 
502393; 100425; 74.37; 23.3; -1.144; 5.119; 14.819; -0.853; 0.094; 0.169; 48.112; 52.885; -10.640; 173.4; 9.7; 125.8; 26.1; 453.46; 27.45; 17.6; 12; 2025-05-13; 10:22:09; 51.936588; 4.192711; -282.008118; 93.169907; 101.3; 0.00; 1099.00; 1102.00; 643.00; 1085.00; 1600.00; 1594.00; 599.00; 596.00; 0.00; 0.00; 
502493; 100427; 74.23; 23.3; -1.978; 1.475; 10.691; -0.818; 0.212; 0.123; 48.112; 52.885; -10.640; 174.1; 9.8; 126.2; 26.1; 478.71; 28.20; 17.6; 12; 2025-05-13; 10:22:09; 51.936588; 4.192711; -282.008118; 93.169907; 101.3; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1600.00; 1599.00; 598.00; 600.00; 0.00; 0.00; 
502593; 100430; 74.00; 23.3; -2.140; 1.868; 12.022; -0.343; 0.189; 0.123; 48.112; 52.885; -10.640; 174.8; 9.9; 126.5; 26.1; 466.09; 27.83; 17.6; 12; 2025-05-13; 10:22:09; 51.936588; 4.192711; -282.008118; 93.169907; 101.3; 0.00; 1099.00; 1100.00; 644.00; 1086.00; 1600.00; 1600.00; 598.00; 598.00; 0.00; 0.00; 
502693; 100422; 74.61; 23.3; -1.173; -3.371; 11.481; 0.366; 0.131; 0.151; 48.112; 52.885; -10.640; 174.3; 9.8; 126.6; 26.2; 442.94; 27.13; 17.6; 12; 2025-05-13; 10:22:09; 51.936588; 4.192711; -282.008118; 93.169907; 101.3; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1597.00; 1599.00; 599.00; 598.00; 0.00; 0.00; 
502793; 100423; 74.56; 23.3; -0.833; -3.189; 8.843; 1.066; 0.100; 0.189; 48.112; 52.885; -10.640; 173.8; 9.6; 126.7; 26.1; 481.87; 28.29; 17.6; 12; 2025-05-13; 10:22:09; 51.936588; 4.192711; -282.008118; 93.169907; 101.3; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1601.00; 1600.00; 598.00; 599.00; 0.00; 0.00; 
502893; 100425; 74.39; 23.3; -1.097; -3.093; 8.249; 0.847; 0.136; 0.152; 48.112; 52.885; -10.640; 173.2; 9.6; 126.8; 26.1; 448.20; 27.29; 17.6; 12; 2025-05-13; 10:22:09; 51.936588; 4.192711; -282.008118; 93.169907; 101.3; 0.00; 1100.00; 1102.00; 644.00; 1085.00; 1600.00; 1597.00; 599.00; 599.00; 0.00; 0.00; 
502993; 100424; 74.47; 23.3; 0.833; -1.791; 5.946; 0.258; 0.140; 0.086; 48.112; 52.885; -10.640; 172.8; 8.8; 126.9; 26.2; 468.19; 27.89; 17.6; 12; 2025-05-13; 10:22:09; 51.936588; 4.192711; -282.008118; 93.169907; 101.3; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
503093; 100429; 74.05; 23.3; -0.474; -2.567; 6.674; 0.276; 0.205; 0.063; 46.873; 43.834; -3.261; 172.2; 8.7; 127.3; 26.1; 487.13; 28.45; 17.6; 12; 2025-05-13; 10:22:09; 51.936588; 4.192711; -282.008118; 93.169907; 101.3; 0.00; 1098.00; 1099.00; 643.00; 1085.00; 1600.00; 1598.00; 600.00; 599.00; 0.00; 0.00; 
503193; 100427; 74.21; 23.3; -1.973; -2.667; 7.866; 0.734; 0.112; 0.097; 46.873; 43.834; -3.261; 171.8; 9.0; 127.6; 26.1; 472.40; 28.01; 17.6; 12; 2025-05-13; 10:22:10; 51.936825; 4.192627; -287.773285; 119.422668; 101.3; 0.00; 1102.00; 1099.00; 643.00; 1085.00; 1600.00; 1596.00; 598.00; 574.00; 0.00; 0.00; 
503293; 100423; 74.57; 23.3; -2.126; -0.388; 11.270; 0.066; 0.142; 0.114; 46.873; 43.834; -3.261; 172.2; 9.2; 128.1; 26.1; 463.99; 27.76; 17.6; 12; 2025-05-13; 10:22:10; 51.936825; 4.192627; -287.773285; 119.422668; 100.2; 0.00; 1100.00; 1100.00; 643.00; 1086.00; 1600.00; 1600.00; 600.00; 599.00; 0.00; 0.00; 
503393; 100421; 74.71; 23.3; -2.897; 1.652; 12.357; -0.056; 0.107; 0.119; 46.873; 43.834; -3.261; 173.0; 9.5; 128.6; 26.1; 448.20; 27.29; 17.6; 12; 2025-05-13; 10:22:10; 51.936825; 4.192627; -287.773285; 119.422668; 100.2; 0.00; 1100.00; 1096.00; 643.00; 1085.00; 1602.00; 1601.00; 599.00; 598.00; 0.00; 0.00; 
503493; 100424; 74.43; 23.3; -2.787; -3.184; 7.061; 0.181; 0.168; 0.136; 46.873; 43.834; -3.261; 172.3; 10.1; 128.9; 26.1; 443.99; 27.16; 17.6; 12; 2025-05-13; 10:22:10; 51.936825; 4.192627; -287.773285; 119.422668; 100.2; 0.00; 1098.00; 1099.00; 640.00; 1085.00; 1599.00; 1599.00; 599.00; 600.00; 0.00; 0.00; 
503593; 100425; 74.40; 23.3; -2.907; -2.811; 8.091; -0.268; 0.114; 0.186; 46.873; 43.834; -3.261; 171.8; 10.6; 129.1; 26.2; 435.58; 26.90; 17.6; 12; 2025-05-13; 10:22:10; 51.936825; 4.192627; -287.773285; 119.422668; 100.2; 0.00; 1093.00; 1099.00; 643.00; 1085.00; 1597.00; 1600.00; 598.00; 599.00; 0.00; 0.00; 
503693; 100427; 74.22; 23.3; -1.417; -0.005; 9.393; -0.765; 0.154; 0.226; 46.873; 43.834; -3.261; 172.2; 10.6; 129.5; 26.1; 442.94; 27.13; 17.6; 12; 2025-05-13; 10:22:10; 51.936825; 4.192627; -287.773285; 119.422668; 100.2; 0.00; 1099.00; 1099.00; 641.00; 1086.00; 1629.00; 1599.00; 600.00; 598.00; 0.00; 0.00; 
503793; 100430; 74.00; 23.3; -1.159; -4.113; 4.145; -0.038; 0.157; 0.230; 46.873; 43.834; -3.261; 170.5; 10.8; 129.6; 26.2; 429.27; 26.70; 17.6; 12; 2025-05-13; 10:22:10; 51.936825; 4.192627; -287.773285; 119.422668; 100.2; 0.00; 1099.00; 1099.00; 642.00; 1085.00; 1601.00; 1598.00; 600.00; 598.00; 0.00; 0.00; 
503893; 100428; 74.12; 23.3; -0.273; -2.634; 6.750; -0.027; 0.170; 0.273; 46.873; 43.834; -3.261; 170.0; 10.5; 129.8; 26.1; 433.47; 26.83; 17.6; 12; 2025-05-13; 10:22:10; 51.936825; 4.192627; -287.773285; 119.422668; 100.2; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
503993; 100425; 74.42; 23.3; -1.513; -3.203; 7.631; 0.281; 0.065; 0.301; 46.873; 43.834; -3.261; 169.4; 10.6; 130.0; 26.2; 424.00; 26.54; 17.6; 12; 2025-05-13; 10:22:10; 51.936825; 4.192627; -287.773285; 119.422668; 100.2; 0.00; 1100.00; 1100.00; 644.00; 1086.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
504093; 100418; 74.93; 23.3; -1.288; -1.192; 8.867; 0.250; 0.140; 0.290; 46.873; 43.834; -3.261; 169.7; 10.6; 130.3; 26.2; 419.80; 26.41; 17.6; 12; 2025-05-13; 10:22:10; 51.936825; 4.192627; -287.773285; 119.422668; 100.2; 0.00; 1100.00; 1099.00; 643.00; 1085.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
504193; 100414; 75.18; 23.3; -2.064; 5.794; 12.549; -1.119; 0.165; 0.236; 46.873; 43.834; -3.261; 171.3; 10.6; 130.9; 26.1; 422.95; 26.51; 17.6; 12; 2025-05-13; 10:22:11; 51.937050; 4.192645; -286.560760; 144.469406; 100.2; 0.00; 1099.00; 1100.00; 643.00; 1085.00; 1599.00; 1595.00; 598.00; 597.00; 0.00; 0.00; 
504293; 100416; 75.14; 23.3; -1.944; -2.356; 8.124; 0.160; 0.114; 0.208; 46.873; 43.834; -3.261; 171.0; 10.8; 131.1; 26.1; 432.42; 26.80; 17.6; 12; 2025-05-13; 10:22:11; 51.937050; 4.192645; -286.560760; 144.469406; 99.8; 0.00; 1098.00; 1100.00; 642.00; 1085.00; 1600.00; 1599.00; 600.00; 597.00; 0.00; 0.00; 
504393; 100417; 75.04; 23.3; -2.691; -2.088; 12.046; 0.043; 0.109; 0.147; 46.873; 43.834; -3.261; 171.0; 10.9; 131.3; 26.1; 419.80; 26.41; 17.6; 12; 2025-05-13; 10:22:11; 51.937050; 4.192645; -286.560760; 144.469406; 99.8; 0.00; 1099.00; 1099.00; 643.00; 1086.00; 1602.00; 1601.00; 599.00; 598.00; 0.00; 0.00; 
504493; 100420; 74.81; 23.3; -3.385; -2.777; 6.530; 0.256; 0.075; 0.107; 45.989; 36.203; 2.403; 170.4; 11.8; 131.7; 26.1; 399.81; 25.77; 17.6; 12; 2025-05-13; 10:22:11; 51.937050; 4.192645; -286.560760; 144.469406; 99.8; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1599.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
504593; 100421; 74.69; 23.3; -2.600; -0.570; 11.496; -0.212; 0.086; 0.065; 45.989; 36.203; 2.403; 170.8; 11.9; 132.2; 26.1; 418.74; 26.37; 17.6; 12; 2025-05-13; 10:22:11; 51.937050; 4.192645; -286.560760; 144.469406; 99.8; 0.00; 1099.00; 1100.00; 641.00; 1085.00; 1599.00; 1601.00; 601.00; 604.00; 0.00; 0.00; 
504693; 100430; 73.95; 23.3; -2.270; -2.452; 3.839; 0.191; 0.116; 0.062; 45.989; 36.203; 2.403; 169.9; 12.7; 132.4; 26.1; 401.91; 25.84; 17.6; 12; 2025-05-13; 10:22:11; 51.937050; 4.192645; -286.560760; 144.469406; 99.8; 0.00; 1095.00; 1099.00; 644.00; 1086.00; 1597.00; 1600.00; 597.00; 601.00; 0.00; 0.00; 
504793; 100429; 74.04; 23.3; -2.615; 5.152; 11.242; -0.802; 0.022; 0.065; 45.989; 36.203; 2.403; 171.5; 12.9; 133.2; 26.1; 388.23; 25.39; 17.6; 12; 2025-05-13; 10:22:11; 51.937050; 4.192645; -286.560760; 144.469406; 99.8; 0.00; 1099.00; 1099.00; 632.00; 1085.00; 1600.00; 1599.00; 597.00; 605.00; 0.00; 0.00; 
504893; 100424; 74.46; 23.3; -3.922; -0.915; 10.251; -0.020; 0.039; 0.077; 45.989; 36.203; 2.403; 171.7; 13.3; 133.6; 26.1; 387.18; 25.36; 17.6; 12; 2025-05-13; 10:22:11; 51.937050; 4.192645; -286.560760; 144.469406; 99.8; 0.00; 1103.00; 1094.00; 643.00; 1085.00; 1600.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
504993; 100426; 74.27; 23.3; -2.346; -1.298; 13.095; 0.050; 0.100; 0.076; 44.220; 31.944; 5.148; 171.9; 13.2; 134.1; 26.1; 401.91; 25.84; 17.6; 12; 2025-05-13; 10:22:11; 51.937050; 4.192645; -286.560760; 144.469406; 99.8; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
505093; 100422; 74.62; 23.3; -1.484; 3.802; 16.164; -0.429; 0.092; 0.097; 44.220; 31.944; 5.148; 173.0; 12.9; 134.8; 26.1; 384.02; 25.26; 17.6; 12; 2025-05-13; 10:22:11; 51.937050; 4.192645; -286.560760; 144.469406; 99.8; 0.00; 1099.00; 1100.00; 643.00; 1086.00; 1599.00; 1599.00; 600.00; 598.00; 0.00; 0.00; 
505193; 100433; 73.70; 23.3; -2.284; -3.869; 8.508; 0.345; 0.116; 0.110; 44.220; 31.944; 5.148; 172.3; 13.0; 135.1; 26.1; 407.17; 26.01; 17.6; 12; 2025-05-13; 10:22:12; 51.937248; 4.192718; -281.550537; 166.658936; 99.8; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1640.00; 1595.00; 599.00; 604.00; 0.00; 0.00; 
505293; 100438; 73.32; 23.3; -2.117; 0.737; 6.980; -0.003; 0.120; 0.159; 44.220; 31.944; 5.148; 173.0; 13.3; 135.6; 26.1; 391.39; 25.50; 17.6; 12; 2025-05-13; 10:22:12; 51.937248; 4.192718; -281.550537; 166.658936; 99.6; 0.00; 1099.00; 1099.00; 642.00; 1085.00; 1603.00; 1598.00; 598.00; 599.00; 0.00; 0.00; 
505393; 100436; 73.45; 23.3; -2.203; 3.017; 8.235; 0.228; 0.124; 0.221; 44.220; 31.944; 5.148; 174.4; 13.5; 136.3; 26.0; 375.61; 24.98; 17.6; 12; 2025-05-13; 10:22:12; 51.937248; 4.192718; -281.550537; 166.658936; 99.6; 0.00; 1100.00; 1098.00; 644.00; 1085.00; 1597.00; 1598.00; 600.00; 599.00; 0.00; 0.00; 
505493; 100432; 73.82; 23.3; -2.643; -1.762; 6.458; 0.399; 0.004; 0.222; 44.220; 31.944; 5.148; 174.0; 13.9; 136.6; 26.1; 368.24; 24.73; 17.6; 12; 2025-05-13; 10:22:12; 51.937248; 4.192718; -281.550537; 166.658936; 99.6; 0.00; 1099.00; 1099.00; 642.00; 1086.00; 1601.00; 1599.00; 600.00; 618.00; 0.00; 0.00; 
505593; 100433; 73.72; 23.3; -1.920; 0.220; 11.352; -0.319; 0.064; 0.145; 44.220; 31.944; 5.148; 174.4; 13.7; 137.0; 26.1; 427.16; 26.64; 17.6; 12; 2025-05-13; 10:22:12; 51.937248; 4.192718; -281.550537; 166.658936; 99.6; 0.00; 1099.00; 1095.00; 642.00; 1085.00; 1601.00; 1600.00; 598.00; 597.00; 0.00; 0.00; 
505693; 100439; 73.18; 23.3; -2.327; 4.319; 8.838; -0.515; 0.084; 0.123; 44.220; 31.944; 5.148; 175.9; 13.9; 137.7; 26.1; 299.85; 22.32; 17.6; 12; 2025-05-13; 10:22:12; 51.937248; 4.192718; -281.550537; 166.658936; 99.6; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1600.00; 1600.00; 597.00; 600.00; 0.00; 0.00; 
505793; 100438; 73.26; 23.3; -3.031; 1.805; 9.168; -0.001; 0.010; 0.104; 44.220; 31.944; 5.148; 176.6; 14.1; 138.2; 26.1; 321.95; 23.13; 17.6; 12; 2025-05-13; 10:22:12; 51.937248; 4.192718; -281.550537; 166.658936; 99.6; 0.00; 1100.00; 1100.00; 644.00; 1086.00; 1599.00; 1597.00; 599.00; 599.00; 0.00; 0.00; 
505893; 100439; 73.22; 23.3; -2.543; 0.962; 9.393; -0.102; 0.032; 0.076; 44.574; 32.299; 5.148; 177.1; 14.2; 138.6; 26.1; 323.00; 23.16; 17.6; 12; 2025-05-13; 10:22:12; 51.937248; 4.192718; -281.550537; 166.658936; 99.6; 0.00; 1099.00; 1099.00; 643.00; 1084.00; 1600.00; 1601.00; 599.00; 599.00; 0.00; 0.00; 
505993; 100436; 73.43; 23.3; -2.179; 0.991; 10.677; -0.078; 0.026; 0.071; 44.574; 32.299; 5.148; 177.5; 14.1; 138.9; 26.1; 313.53; 22.82; 17.6; 12; 2025-05-13; 10:22:12; 51.937248; 4.192718; -281.550537; 166.658936; 99.6; 0.00; 1099.00; 1099.00; 641.00; 1085.00; 1599.00; 1600.00; 600.00; 600.00; 0.00; 0.00; 
506093; 100429; 74.04; 23.3; -2.883; 0.800; 13.488; 0.043; -0.021; 0.105; 44.574; 32.299; 5.148; 177.9; 14.0; 139.3; 26.1; 299.85; 22.32; 17.6; 12; 2025-05-13; 10:22:12; 51.937248; 4.192718; -281.550537; 166.658936; 99.6; 0.00; 1100.00; 1096.00; 642.00; 1084.00; 1589.00; 1599.00; 600.00; 599.00; 0.00; 0.00; 
506193; 100429; 74.02; 23.3; -3.180; 0.330; 16.107; 0.020; -0.006; 0.094; 44.574; 32.299; 5.148; 178.1; 13.9; 139.5; 26.1; 295.65; 22.16; 17.6; 12; 2025-05-13; 10:22:13; 51.937416; 4.192826; -274.126709; 185.063614; 99.6; 0.00; 1099.00; 1104.00; 643.00; 1086.00; 1598.00; 1595.00; 599.00; 600.00; 0.00; 0.00; 
506293; 100435; 73.56; 23.3; -2.591; -3.457; 9.748; 0.249; 0.026; 0.093; 44.574; 32.299; 5.148; 177.2; 13.9; 139.6; 26.1; 280.92; 21.60; 17.6; 12; 2025-05-13; 10:22:13; 51.937416; 4.192826; -274.126709; 185.063614; 99.0; 0.00; 1105.00; 1099.00; 643.00; 1085.00; 1599.00; 1599.00; 599.00; 602.00; 0.00; 0.00; 
506393; 100439; 73.20; 23.3; -2.327; -1.681; 12.525; -0.126; -0.002; 0.113; 44.751; 29.637; 4.633; 177.0; 13.8; 139.8; 26.1; 288.28; 21.88; 17.6; 12; 2025-05-13; 10:22:13; 51.937416; 4.192826; -274.126709; 185.063614; 99.0; 0.00; 1098.00; 1097.00; 640.00; 1085.00; 1601.00; 1600.00; 598.00; 600.00; 0.00; 0.00; 
506493; 100447; 72.56; 23.3; -2.064; -0.096; 10.356; -0.209; 0.038; 0.136; 44.751; 29.637; 4.633; 177.2; 13.7; 140.2; 26.1; 303.01; 22.44; 17.6; 12; 2025-05-13; 10:22:13; 51.937416; 4.192826; -274.126709; 185.063614; 99.0; 0.00; 1100.00; 1100.00; 642.00; 1086.00; 1599.00; 1600.00; 597.00; 600.00; 0.00; 0.00; 
506593; 100446; 72.63; 23.3; -3.098; 2.567; 12.568; -0.347; 0.022; 0.181; 44.751; 29.637; 4.633; 177.9; 13.7; 140.7; 26.1; 295.65; 22.16; 17.6; 12; 2025-05-13; 10:22:13; 51.937416; 4.192826; -274.126709; 185.063614; 99.0; 0.00; 1102.00; 1099.00; 642.00; 1085.00; 1599.00; 1601.00; 600.00; 600.00; 0.00; 0.00; 
506693; 100448; 72.43; 23.3; -3.194; 0.872; 10.672; -0.159; 0.037; 0.194; 44.751; 29.637; 4.633; 178.2; 13.9; 141.0; 26.1; 303.01; 22.44; 17.6; 12; 2025-05-13; 10:22:13; 51.937416; 4.192826; -274.126709; 185.063614; 99.0; 0.00; 1092.00; 1104.00; 642.00; 1085.00; 1600.00; 1599.00; 601.00; 601.00; 0.00; 0.00; 
506793; 100449; 72.36; 23.3; -2.337; 1.504; 12.956; -0.046; 0.050; 0.210; 44.751; 29.637; 4.633; 178.7; 13.8; 141.4; 26.1; 286.18; 21.80; 17.6; 12; 2025-05-13; 10:22:13; 51.937416; 4.192826; -274.126709; 185.063614; 99.0; 0.00; 1096.00; 1099.00; 643.00; 1085.00; 1599.00; 1599.00; 598.00; 599.00; 0.00; 0.00; 
506893; 100449; 72.35; 23.3; -2.998; -2.456; 9.489; 0.660; 0.058; 0.202; 44.751; 29.637; 4.633; 178.1; 14.0; 141.5; 26.1; 306.17; 22.55; 17.6; 12; 2025-05-13; 10:22:13; 51.937416; 4.192826; -274.126709; 185.063614; 99.0; 0.00; 1100.00; 1100.00; 642.00; 1086.00; 1599.00; 1597.00; 602.00; 599.00; 0.00; 0.00; 
506993; 100454; 71.96; 23.3; -2.480; 0.776; 11.098; 0.384; 0.071; 0.206; 44.751; 29.637; 4.633; 178.5; 13.9; 141.8; 26.2; 267.24; 21.07; 17.6; 12; 2025-05-13; 10:22:13; 51.937416; 4.192826; -274.126709; 185.063614; 99.0; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1597.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
507093; 100456; 71.76; 23.3; -2.629; 0.915; 10.758; 0.356; 0.081; 0.183; 44.751; 29.637; 4.633; 178.9; 13.9; 142.2; 26.2; 305.11; 22.51; 17.6; 12; 2025-05-13; 10:22:13; 51.937416; 4.192826; -274.126709; 185.063614; 99.0; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1599.00; 1599.00; 601.00; 599.00; 0.00; 0.00; 
507193; 100461; 71.33; 23.3; -1.868; -0.498; 8.393; 0.730; 0.062; 0.170; 44.751; 29.637; 4.633; 178.9; 13.9; 142.4; 26.1; 247.25; 20.27; 17.6; 12; 2025-05-13; 10:22:14; 51.937557; 4.192957; -265.124390; 200.648254; 99.0; 0.00; 1097.00; 1102.00; 643.00; 1085.00; 1600.00; 1598.00; 595.00; 599.00; 0.00; 0.00; 
507293; 100461; 71.38; 23.3; -2.686; 1.417; 10.313; 0.427; 0.061; 0.140; 44.751; 29.637; 4.633; 179.4; 13.9; 142.7; 26.1; 244.09; 20.14; 17.6; 12; 2025-05-13; 10:22:14; 51.937557; 4.192957; -265.124390; 200.648254; 96.6; 0.00; 1102.00; 1099.00; 643.00; 1085.00; 1600.00; 1600.00; 599.00; 598.00; 0.00; 0.00; 
507393; 100460; 71.46; 23.3; -2.164; 0.603; 11.922; 0.172; 0.017; 0.110; 44.751; 29.637; 4.633; 179.6; 13.8; 142.9; 26.1; 273.55; 21.32; 17.6; 12; 2025-05-13; 10:22:14; 51.937557; 4.192957; -265.124390; 200.648254; 96.6; 0.00; 1099.00; 1099.00; 644.00; 1085.00; 1601.00; 1598.00; 599.00; 599.00; 0.00; 0.00; 
507493; 100461; 71.34; 23.3; -2.926; -0.177; 12.329; 0.030; 0.056; 0.089; 44.751; 29.637; 4.633; 179.6; 13.8; 143.1; 26.1; 264.08; 20.94; 17.6; 12; 2025-05-13; 10:22:14; 51.937557; 4.192957; -265.124390; 200.648254; 96.6; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1599.00; 1600.00; 601.00; 601.00; 0.00; 0.00; 
507593; 100476; 70.07; 23.3; -2.198; -2.409; 7.617; 0.502; 0.100; 0.059; 44.751; 29.637; 4.633; 178.8; 13.9; 143.0; 26.1; 260.93; 20.82; 17.6; 12; 2025-05-13; 10:22:14; 51.937557; 4.192957; -265.124390; 200.648254; 96.6; 0.00; 1102.00; 1099.00; 643.00; 1086.00; 1596.00; 1600.00; 598.00; 599.00; 0.00; 0.00; 
507693; 100479; 69.84; 23.3; -2.002; 0.086; 10.926; 0.224; 0.102; 0.127; 44.751; 29.637; 4.633; 178.9; 13.7; 143.2; 26.1; 248.30; 20.31; 17.6; 12; 2025-05-13; 10:22:14; 51.937557; 4.192957; -265.124390; 200.648254; 96.6; 0.00; 1099.00; 1099.00; 642.00; 1085.00; 1600.00; 1598.00; 600.00; 600.00; 0.00; 0.00; 
507793; 100485; 69.38; 23.3; -2.265; -1.312; 10.720; 0.190; 0.064; 0.175; 43.159; 38.333; 1.716; 178.6; 13.6; 142.9; 26.2; 248.30; 20.31; 17.6; 12; 2025-05-13; 10:22:14; 51.937557; 4.192957; -265.124390; 200.648254; 96.6; 0.00; 1104.00; 1105.00; 640.00; 1085.00; 1599.00; 1599.00; 599.00; 598.00; 0.00; 0.00; 
507893; 100486; 69.13; 23.3; -2.715; -0.752; 10.739; 0.078; 0.075; 0.190; 43.159; 38.333; 1.716; 178.5; 13.6; 142.6; 26.0; 248.30; 20.31; 17.6; 12; 2025-05-13; 10:22:14; 51.937557; 4.192957; -265.124390; 200.648254; 96.6; 0.00; 1100.00; 1099.00; 643.00; 1085.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
507993; 100489; 69.01; 23.3; -2.974; -0.656; 10.988; 0.184; 0.091; 0.197; 43.159; 38.333; 1.716; 178.4; 13.7; 142.4; 26.1; 256.72; 20.65; 17.6; 12; 2025-05-13; 10:22:14; 51.937557; 4.192957; -265.124390; 200.648254; 96.6; 0.00; 1097.00; 1099.00; 638.00; 1086.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
508093; 100497; 68.31; 23.3; -2.188; -2.595; 7.478; 0.353; 0.112; 0.219; 43.159; 38.333; 1.716; 177.5; 13.8; 142.0; 26.1; 257.77; 20.69; 17.6; 12; 2025-05-13; 10:22:14; 51.937557; 4.192957; -265.124390; 200.648254; 96.6; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1597.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
508193; 100501; 67.99; 23.3; -2.093; -1.513; 9.671; 0.061; 0.136; 0.235; 43.159; 38.333; 1.716; 177.2; 13.7; 141.7; 26.1; 250.40; 20.39; 17.6; 12; 2025-05-13; 10:22:15; 51.937653; 4.193126; -253.571121; 211.668808; 96.6; 0.00; 1099.00; 1098.00; 640.00; 1085.00; 1600.00; 1600.00; 601.00; 602.00; 0.00; 0.00; 
508293; 100507; 67.50; 23.3; -2.653; -2.346; 10.217; 0.099; 0.112; 0.231; 43.159; 38.333; 1.716; 176.7; 13.7; 141.4; 26.1; 247.25; 20.27; 17.6; 12; 2025-05-13; 10:22:15; 51.937653; 4.193126; -253.571121; 211.668808; 93.5; 0.00; 1099.00; 1102.00; 643.00; 1086.00; 1602.00; 1600.00; 595.00; 599.00; 0.00; 0.00; 
